date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:33:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Jul%202023%2017:33:06%20GMT	https://ride-e.bike/?p=613	yes/websitedemo01/ride-e.bike/index44fb.html	(from https://ride-e.bike/rower-elektryczny/kellys-tygon-r50/)
19:33:06	2531/2531	---M-Z	200	added ('OK')	text/xml	etag:%2234439-1690392786;gz%22	https://ride-e.bike/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fride-e.bike%2Frower-elektryczny%2Fkellys-tygon-r50%2F&format=xml	yes/websitedemo01/ride-e.bike/wp-json/oembed/1.0/embed3d81	(from https://ride-e.bike/rower-elektryczny/kellys-tygon-r50/)
19:33:07	99694/99694	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Dec%202021%2011:18:36%20GMT	https://ride-e.bike/wp-content/uploads/2021/11/kellys-tygon-r50.jpg	yes/websitedemo01/ride-e.bike/wp-content/uploads/2021/11/kellys-tygon-r50.jpg	(from https://ride-e.bike/rower-elektryczny/kellys-tygon-r50/)
19:33:08	1112/1112	---M--	200	added ('OK')	application/json	etag:%2234440-1690392788;;;%22	https://ride-e.bike/wp-json/wp/v2/rower-elektryczny/502	yes/websitedemo01/ride-e.bike/wp-json/wp/v2/rower-elektryczny/502.json	(from https://ride-e.bike/rower-elektryczny/orbea-vibe-mid-h10/)
19:33:09	2474/2474	---M--	200	added ('OK')	application/json	etag:%2234441-1690392789;;;%22	https://ride-e.bike/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fride-e.bike%2Frower-elektryczny%2Forbea-vibe-mid-h10%2F	yes/websitedemo01/ride-e.bike/wp-json/oembed/1.0/embed88cc.json	(from https://ride-e.bike/rower-elektryczny/orbea-vibe-mid-h10/)
19:33:10	2541/2541	---M-Z	200	added ('OK')	text/xml	etag:%2234442-1690392790;gz%22	https://ride-e.bike/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fride-e.bike%2Frower-elektryczny%2Forbea-vibe-mid-h10%2F&format=xml	yes/websitedemo01/ride-e.bike/wp-json/oembed/1.0/embed2c5e	(from https://ride-e.bike/rower-elektryczny/orbea-vibe-mid-h10/)
19:33:11	99197/99197	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Nov%202021%2011:02:30%20GMT	https://ride-e.bike/wp-content/uploads/2021/11/orbea-vibe-mid-h10.jpg	yes/websitedemo01/ride-e.bike/wp-content/uploads/2021/11/orbea-vibe-mid-h10.jpg	(from https://ride-e.bike/rower-elektryczny/orbea-vibe-mid-h10/)
19:33:12	126964/126964	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Mar%202022%2015:21:31%20GMT	https://ride-e.bike/wp-content/themes/ridee/assets/images/geo/geo-trekking-null.jpg?dontreplace	yes/websitedemo01/ride-e.bike/wp-content/themes/ridee/assets/images/geo/geo-trekking-nullc981.jpg	(from https://ride-e.bike/rower-elektryczny/orbea-vibe-mid-h10/)
19:33:13	126964/126964	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Mar%202022%2015:21:31%20GMT	https://ride-e.bike/wp-content/themes/ridee/assets/images/geo/geo-trekking-null.jpg	yes/websitedemo01/ride-e.bike/wp-content/themes/ridee/assets/images/geo/geo-trekking-null.jpg	(from https://ride-e.bike/rower-elektryczny/orbea-vibe-mid-h10/)
19:33:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Jul%202023%2017:33:10%20GMT	https://ride-e.bike/?p=502	yes/websitedemo01/ride-e.bike/indexda6e.html	(from https://ride-e.bike/rower-elektryczny/orbea-vibe-mid-h10/)
19:33:15	29816/29816	---MC-	200	added ('OK')	application/json	etag:%2234443-1690392794;;;%22	https://ride-e.bike/wp-json/wp/v2/posts/2855	yes/websitedemo01/ride-e.bike/wp-json/wp/v2/posts/2855.json	(from https://ride-e.bike/jaki-rower-elektryczny-do-5000-zl-wybrac-zestawienie-najlepszych-modeli/)
19:33:15	970/970	---M-Z	200	added ('OK')	application/rss+xml	etag:%229980dcbe0d7eff52fa1839f917cf5c9f%22	https://ride-e.bike/jaki-rower-elektryczny-do-5000-zl-wybrac-zestawienie-najlepszych-modeli/feed/	yes/websitedemo01/ride-e.bike/jaki-rower-elektryczny-do-5000-zl-wybrac-zestawienie-najlepszych-modeli/feed/index.html	(from https://ride-e.bike/jaki-rower-elektryczny-do-5000-zl-wybrac-zestawienie-najlepszych-modeli/)
19:33:15	2872/2872	---M--	200	added ('OK')	application/json	etag:%2234444-1690392795;;;%22	https://ride-e.bike/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fride-e.bike%2Fjaki-rower-elektryczny-do-5000-zl-wybrac-zestawienie-najlepszych-modeli%2F	yes/websitedemo01/ride-e.bike/wp-json/oembed/1.0/embed58ba.json	(from https://ride-e.bike/jaki-rower-elektryczny-do-5000-zl-wybrac-zestawienie-najlepszych-modeli/)
19:33:16	2985/2985	---M-Z	200	added ('OK')	text/xml	etag:%2234445-1690392796;gz%22	https://ride-e.bike/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fride-e.bike%2Fjaki-rower-elektryczny-do-5000-zl-wybrac-zestawienie-najlepszych-modeli%2F&format=xml	yes/websitedemo01/ride-e.bike/wp-json/oembed/1.0/embed6b2e	(from https://ride-e.bike/jaki-rower-elektryczny-do-5000-zl-wybrac-zestawienie-najlepszych-modeli/)
19:33:18	147721/147721	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2006:46:40%20GMT	https://ride-e.bike/wp-content/uploads/2022/05/raggio2222-1200x700.jpg	yes/websitedemo01/ride-e.bike/wp-content/uploads/2022/05/raggio2222-1200x700.jpg	(from https://ride-e.bike/jaki-rower-elektryczny-do-5000-zl-wybrac-zestawienie-najlepszych-modeli/)
19:33:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Jul%202023%2017:33:16%20GMT	https://ride-e.bike/?p=2855	yes/websitedemo01/ride-e.bike/index7a2c.html	(from https://ride-e.bike/jaki-rower-elektryczny-do-5000-zl-wybrac-zestawienie-najlepszych-modeli/)
19:33:18	12097/12097	---MC-	200	added ('OK')	application/json	etag:%2234446-1690392798;;;%22	https://ride-e.bike/wp-json/wp/v2/posts/1280	yes/websitedemo01/ride-e.bike/wp-json/wp/v2/posts/1280.json	(from https://ride-e.bike/ile-kosztuje-rower-elektryczny-czyli-co-sklada-sie-na-jego-wysoka-cene-2/)
19:33:19	2920/2920	---M--	200	added ('OK')	application/json	etag:%2234447-1690392799;;;%22	https://ride-e.bike/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fride-e.bike%2File-kosztuje-rower-elektryczny-czyli-co-sklada-sie-na-jego-wysoka-cene-2%2F	yes/websitedemo01/ride-e.bike/wp-json/oembed/1.0/embedb757.json	(from https://ride-e.bike/ile-kosztuje-rower-elektryczny-czyli-co-sklada-sie-na-jego-wysoka-cene-2/)
19:33:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Jul%202023%2017:33:20%20GMT	https://ride-e.bike/?p=1280	yes/websitedemo01/ride-e.bike/index3faa.html	(from https://ride-e.bike/ile-kosztuje-rower-elektryczny-czyli-co-sklada-sie-na-jego-wysoka-cene-2/)
19:33:20	974/974	---M-Z	200	added ('OK')	application/rss+xml	etag:%229980dcbe0d7eff52fa1839f917cf5c9f%22	https://ride-e.bike/ile-kosztuje-rower-elektryczny-czyli-co-sklada-sie-na-jego-wysoka-cene-2/feed/	yes/websitedemo01/ride-e.bike/ile-kosztuje-rower-elektryczny-czyli-co-sklada-sie-na-jego-wysoka-cene-2/feed/index.html	(from https://ride-e.bike/ile-kosztuje-rower-elektryczny-czyli-co-sklada-sie-na-jego-wysoka-cene-2/)
19:33:20	3039/3039	---M-Z	200	added ('OK')	text/xml	etag:%2234448-1690392800;gz%22	https://ride-e.bike/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fride-e.bike%2File-kosztuje-rower-elektryczny-czyli-co-sklada-sie-na-jego-wysoka-cene-2%2F&format=xml	yes/websitedemo01/ride-e.bike/wp-json/oembed/1.0/embed5c4d	(from https://ride-e.bike/ile-kosztuje-rower-elektryczny-czyli-co-sklada-sie-na-jego-wysoka-cene-2/)
19:33:21	104780/104780	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Dec%202021%2011:13:03%20GMT	https://ride-e.bike/wp-content/uploads/2021/12/ile-kosztuje-rower-elektryczny-1300x700.jpg	yes/websitedemo01/ride-e.bike/wp-content/uploads/2021/12/ile-kosztuje-rower-elektryczny-1300x700.jpg	(from https://ride-e.bike/ile-kosztuje-rower-elektryczny-czyli-co-sklada-sie-na-jego-wysoka-cene-2/)
19:33:22	65291/65291	---M-Z	200	added ('OK')	text/html	etag:%2234046-1690368806;gz%22	https://ride-e.bike/najdrozsze-rowery-elektryczne-na-rok-2022/	yes/websitedemo01/ride-e.bike/najdrozsze-rowery-elektryczne-na-rok-2022/index.html	(from https://ride-e.bike/ile-kosztuje-rower-elektryczny-czyli-co-sklada-sie-na-jego-wysoka-cene-2/)
19:33:23	23735/23735	---MC-	200	added ('OK')	application/json	etag:%2234449-1690392802;;;%22	https://ride-e.bike/wp-json/wp/v2/posts/785	yes/websitedemo01/ride-e.bike/wp-json/wp/v2/posts/785.json	(from https://ride-e.bike/jak-wybrac-rower-elektryczny/)
19:33:23	45653/45653	---MCZ	200	added ('OK')	text/html	etag:%2234450-1690392802;gz%22	https://ride-e.bike/author/redakcja/	yes/websitedemo01/ride-e.bike/author/redakcja/index.html	(from https://ride-e.bike/ile-kosztuje-rower-elektryczny-czyli-co-sklada-sie-na-jego-wysoka-cene-2/)
19:33:23	840/840	---M-Z	200	added ('OK')	application/rss+xml	etag:%229980dcbe0d7eff52fa1839f917cf5c9f%22	https://ride-e.bike/jak-wybrac-rower-elektryczny/feed/	yes/websitedemo01/ride-e.bike/jak-wybrac-rower-elektryczny/feed/index.html	(from https://ride-e.bike/jak-wybrac-rower-elektryczny/)
19:33:23	2643/2643	---M--	200	added ('OK')	application/json	etag:%2234451-1690392803;;;%22	https://ride-e.bike/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fride-e.bike%2Fjak-wybrac-rower-elektryczny%2F	yes/websitedemo01/ride-e.bike/wp-json/oembed/1.0/embed4368.json	(from https://ride-e.bike/jak-wybrac-rower-elektryczny/)
19:33:24	2753/2753	---M-Z	200	added ('OK')	text/xml	etag:%2234452-1690392804;gz%22	https://ride-e.bike/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fride-e.bike%2Fjak-wybrac-rower-elektryczny%2F&format=xml	yes/websitedemo01/ride-e.bike/wp-json/oembed/1.0/embedf591	(from https://ride-e.bike/jak-wybrac-rower-elektryczny/)
19:33:26	265475/265475	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Nov%202021%2020:34:12%20GMT	https://ride-e.bike/wp-content/uploads/2021/11/jaki-elektryk-4-1300x700.jpg	yes/websitedemo01/ride-e.bike/wp-content/uploads/2021/11/jaki-elektryk-4-1300x700.jpg	(from https://ride-e.bike/jak-wybrac-rower-elektryczny/)
19:33:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Jul%202023%2017:33:24%20GMT	https://ride-e.bike/?p=785	yes/websitedemo01/ride-e.bike/index6996.html	(from https://ride-e.bike/jak-wybrac-rower-elektryczny/)
19:33:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Jul%202023%2017:33:26%20GMT	https://ride-e.bike/centralny-czy-w-piascie-jaki-silnik-elektryczny-do-roweru-laczy-moc-niezawodnosc-i-frajde-z-jazdy/	yes/websitedemo01/ride-e.bike/centralny-czy-w-piascie-jaki-silnik-elektryczny-do-roweru-laczy-moc-niezawodnosc-i-frajde-z-jazdy/index.html	(from https://ride-e.bike/jak-wybrac-rower-elektryczny/)
19:33:26	15714/15714	---M--	200	added ('OK')	application/json	etag:%2234453-1690392806;;;%22	https://ride-e.bike/wp-json/wp/v2/posts/3318	yes/websitedemo01/ride-e.bike/wp-json/wp/v2/posts/3318.json	(from https://ride-e.bike/test-roweru-elektrycznego-unity-raggio/)
19:33:27	2662/2662	---M--	200	added ('OK')	application/json	etag:%2234454-1690392807;;;%22	https://ride-e.bike/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fride-e.bike%2Ftest-roweru-elektrycznego-unity-raggio%2F	yes/websitedemo01/ride-e.bike/wp-json/oembed/1.0/embeddd8f.json	(from https://ride-e.bike/test-roweru-elektrycznego-unity-raggio/)
19:33:28	868/868	---M-Z	200	added ('OK')	application/rss+xml	etag:%229980dcbe0d7eff52fa1839f917cf5c9f%22	https://ride-e.bike/test-roweru-elektrycznego-unity-raggio/feed/	yes/websitedemo01/ride-e.bike/test-roweru-elektrycznego-unity-raggio/feed/index.html	(from https://ride-e.bike/test-roweru-elektrycznego-unity-raggio/)
19:33:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Jul%202023%2017:33:28%20GMT	https://ride-e.bike/?p=3318	yes/websitedemo01/ride-e.bike/index4677.html	(from https://ride-e.bike/test-roweru-elektrycznego-unity-raggio/)
19:33:28	2769/2769	---M-Z	200	added ('OK')	text/xml	etag:%2234455-1690392808;gz%22	https://ride-e.bike/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fride-e.bike%2Ftest-roweru-elektrycznego-unity-raggio%2F&format=xml	yes/websitedemo01/ride-e.bike/wp-json/oembed/1.0/embed60e1	(from https://ride-e.bike/test-roweru-elektrycznego-unity-raggio/)
19:33:30	161298/161298	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20May%202022%2008:27:05%20GMT	https://ride-e.bike/wp-content/uploads/2022/05/63-1200x700.jpg	yes/websitedemo01/ride-e.bike/wp-content/uploads/2022/05/63-1200x700.jpg	(from https://ride-e.bike/test-roweru-elektrycznego-unity-raggio/)
19:33:31	60136/60136	---M-Z	200	added ('OK')	text/html	etag:%2234456-1690392810;gz%22	https://ride-e.bike/rowery-elektryczne-bolt-w-bydgoszczy-krakowie-i-olsztynie-jak-dzialaja/	yes/websitedemo01/ride-e.bike/rowery-elektryczne-bolt-w-bydgoszczy-krakowie-i-olsztynie-jak-dzialaja/index.html	(from https://ride-e.bike/newsy/page/2/)
19:33:31	58413/58413	---M-Z	200	added ('OK')	text/html	etag:%2234458-1690392810;gz%22	https://ride-e.bike/nowy-system-fazua-ride-60/	yes/websitedemo01/ride-e.bike/nowy-system-fazua-ride-60/index.html	(from https://ride-e.bike/newsy/page/2/)
19:33:31	54864/54864	---M-Z	200	added ('OK')	text/html	etag:%2234459-1690392811;gz%22	https://ride-e.bike/nowy-swytch-najlzejszy-zestaw-do-konwersji-roweru-na-elektryczny/	yes/websitedemo01/ride-e.bike/nowy-swytch-najlzejszy-zestaw-do-konwersji-roweru-na-elektryczny/index.html	(from https://ride-e.bike/newsy/page/2/)
19:33:32	89651/89651	---MCZ	200	added ('OK')	text/html	etag:%2234457-1690392810;gz%22	https://ride-e.bike/newsy/page/3/	yes/websitedemo01/ride-e.bike/newsy/page/3/index.html	(from https://ride-e.bike/newsy/page/2/)
19:33:33	10466/10466	---MC-	200	added ('OK')	application/json	etag:%2234460-1690392812;;;%22	https://ride-e.bike/wp-json/wp/v2/posts/3508	yes/websitedemo01/ride-e.bike/wp-json/wp/v2/posts/3508.json	(from https://ride-e.bike/nowosc-w-e-mtb-od-shimano-czy-bedzie-wielka-rewolucja/)
19:33:33	59246/59246	---MCZ	200	added ('OK')	text/html	etag:%2234461-1690392813;gz%22	https://ride-e.bike/180-kilogramow-obciazenia-to-zaden-problem-dla-obreczy-dt-swiss-hybrid-utility-hu-1900-spline/	yes/websitedemo01/ride-e.bike/180-kilogramow-obciazenia-to-zaden-problem-dla-obreczy-dt-swiss-hybrid-utility-hu-1900-spline/index.html	(from https://ride-e.bike/newsy/page/2/)
19:33:33	54678/54678	---MCZ	200	added ('OK')	text/html	etag:%2234462-1690392813;gz%22	https://ride-e.bike/rose-sneak-elegancki-ebike-miejski/	yes/websitedemo01/ride-e.bike/rose-sneak-elegancki-ebike-miejski/index.html	(from https://ride-e.bike/newsy/page/2/)
19:33:34	53541/53541	---M-Z	200	added ('OK')	text/html	etag:%2234463-1690392814;gz%22	https://ride-e.bike/nowe-przepisy-ue-dotyczace-ebike/	yes/websitedemo01/ride-e.bike/nowe-przepisy-ue-dotyczace-ebike/index.html	(from https://ride-e.bike/newsy/page/2/)
19:33:34	58170/58170	---MCZ	200	added ('OK')	text/html	etag:%2234464-1690392814;gz%22	https://ride-e.bike/ducati-futa-elektryczna-szosa-wagi-lekkiej/	yes/websitedemo01/ride-e.bike/ducati-futa-elektryczna-szosa-wagi-lekkiej/index.html	(from https://ride-e.bike/newsy/page/2/)
19:33:34	2802/2802	---M--	200	added ('OK')	application/json	etag:%2234465-1690392814;;;%22	https://ride-e.bike/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fride-e.bike%2Fnowosc-w-e-mtb-od-shimano-czy-bedzie-wielka-rewolucja%2F	yes/websitedemo01/ride-e.bike/wp-json/oembed/1.0/embed5ff2.json	(from https://ride-e.bike/nowosc-w-e-mtb-od-shimano-czy-bedzie-wielka-rewolucja/)
19:33:35	54259/54259	---M-Z	200	added ('OK')	text/html	etag:%2234466-1690392815;gz%22	https://ride-e.bike/corratec-e-power-mtc-120-pro-germany-design-award-2022/	yes/websitedemo01/ride-e.bike/corratec-e-power-mtc-120-pro-germany-design-award-2022/index.html	(from https://ride-e.bike/newsy/page/2/)
19:33:36	58733/58733	---MCZ	200	added ('OK')	text/html	etag:%2234467-1690392816;gz%22	https://ride-e.bike/santa-cruz-heckler-2022-wieksze-kola-i-mocniejsza-bateria/	yes/websitedemo01/ride-e.bike/santa-cruz-heckler-2022-wieksze-kola-i-mocniejsza-bateria/index.html	(from https://ride-e.bike/newsy/page/2/)
19:33:36	57825/57825	---MCZ	200	added ('OK')	text/html	etag:%2234468-1690392816;gz%22	https://ride-e.bike/silniki-fazua-czesciowo-w-rekach-motoryzacyjnego-giganta-porsche-stawia-na-elektromobilnosc/	yes/websitedemo01/ride-e.bike/silniki-fazua-czesciowo-w-rekach-motoryzacyjnego-giganta-porsche-stawia-na-elektromobilnosc/index.html	(from https://ride-e.bike/newsy/page/2/)
19:33:37	2918/2918	---M-Z	200	added ('OK')	text/xml	etag:%2234470-1690392817;gz%22	https://ride-e.bike/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fride-e.bike%2Fnowosc-w-e-mtb-od-shimano-czy-bedzie-wielka-rewolucja%2F&format=xml	yes/websitedemo01/ride-e.bike/wp-json/oembed/1.0/embedcb8c	(from https://ride-e.bike/nowosc-w-e-mtb-od-shimano-czy-bedzie-wielka-rewolucja/)
19:33:37	56148/56148	---M-Z	200	added ('OK')	text/html	etag:%2234469-1690392817;gz%22	https://ride-e.bike/e-bike-drivetrain-tool/	yes/websitedemo01/ride-e.bike/e-bike-drivetrain-tool/index.html	(from https://ride-e.bike/newsy/page/2/)
19:33:38	68280/68280	---M-Z	200	added ('OK')	text/html	etag:%2234471-1690392817;gz%22	https://ride-e.bike/seria-evoc-e-ride-plecaki-rowerowe-z-miejscem-na-baterie/	yes/websitedemo01/ride-e.bike/seria-evoc-e-ride-plecaki-rowerowe-z-miejscem-na-baterie/index.html	(from https://ride-e.bike/newsy/page/2/)
19:33:38	66919/66919	---M-Z	200	added ('OK')	text/html	etag:%2234472-1690392817;gz%22	https://ride-e.bike/strongrowery-elektryczne-z-polski-poznaj-marke-jobobike-strong/	yes/websitedemo01/ride-e.bike/strongrowery-elektryczne-z-polski-poznaj-marke-jobobike-strong/index.html	(from https://ride-e.bike/newsy/page/2/)
19:33:38	1669/1669	---M-Z	200	added ('OK')	application/rss+xml	etag:%229980dcbe0d7eff52fa1839f917cf5c9f%22	https://ride-e.bike/nowosc-w-e-mtb-od-shimano-czy-bedzie-wielka-rewolucja/feed/	yes/websitedemo01/ride-e.bike/nowosc-w-e-mtb-od-shimano-czy-bedzie-wielka-rewolucja/feed/index.html	(from https://ride-e.bike/nowosc-w-e-mtb-od-shimano-czy-bedzie-wielka-rewolucja/)
19:33:38	54808/54808	---M-Z	200	added ('OK')	text/html	etag:%2234473-1690392818;gz%22	https://ride-e.bike/cago-fs200-familijny-rower-ecargo/	yes/websitedemo01/ride-e.bike/cago-fs200-familijny-rower-ecargo/index.html	(from https://ride-e.bike/newsy/page/2/)
19:33:40	224379/224379	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jul%202022%2017:25:46%20GMT	https://ride-e.bike/wp-content/uploads/2022/07/shimano-nowosc.jpg	yes/websitedemo01/ride-e.bike/wp-content/uploads/2022/07/shimano-nowosc.jpg	(from https://ride-e.bike/nowosc-w-e-mtb-od-shimano-czy-bedzie-wielka-rewolucja/)
19:33:41	9914/9914	---MC-	200	added ('OK')	application/json	etag:%2234474-1690392820;;;%22	https://ride-e.bike/wp-json/wp/v2/posts/3500	yes/websitedemo01/ride-e.bike/wp-json/wp/v2/posts/3500.json	(from https://ride-e.bike/skarper-diskdrive-nowatorski-zestaw-do-konwersji-roweru-na-elektryczny/)
19:33:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Jul%202023%2017:33:40%20GMT	https://ride-e.bike/?p=3508	yes/websitedemo01/ride-e.bike/index1f6f.html	(from https://ride-e.bike/nowosc-w-e-mtb-od-shimano-czy-bedzie-wielka-rewolucja/)
19:33:41	2855/2855	---M--	200	added ('OK')	application/json	etag:%2234475-1690392821;;;%22	https://ride-e.bike/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fride-e.bike%2Fskarper-diskdrive-nowatorski-zestaw-do-konwersji-roweru-na-elektryczny%2F	yes/websitedemo01/ride-e.bike/wp-json/oembed/1.0/embed8d4d.json	(from https://ride-e.bike/skarper-diskdrive-nowatorski-zestaw-do-konwersji-roweru-na-elektryczny/)
19:33:41	1546/1546	---M-Z	200	added ('OK')	application/rss+xml	etag:%229980dcbe0d7eff52fa1839f917cf5c9f%22	https://ride-e.bike/skarper-diskdrive-nowatorski-zestaw-do-konwersji-roweru-na-elektryczny/feed/	yes/websitedemo01/ride-e.bike/skarper-diskdrive-nowatorski-zestaw-do-konwersji-roweru-na-elektryczny/feed/index.html	(from https://ride-e.bike/skarper-diskdrive-nowatorski-zestaw-do-konwersji-roweru-na-elektryczny/)
19:33:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Jul%202023%2017:33:42%20GMT	https://ride-e.bike/?p=3500	yes/websitedemo01/ride-e.bike/index2024.html	(from https://ride-e.bike/skarper-diskdrive-nowatorski-zestaw-do-konwersji-roweru-na-elektryczny/)
19:33:42	2968/2968	---M-Z	200	added ('OK')	text/xml	etag:%2234476-1690392822;gz%22	https://ride-e.bike/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fride-e.bike%2Fskarper-diskdrive-nowatorski-zestaw-do-konwersji-roweru-na-elektryczny%2F&format=xml	yes/websitedemo01/ride-e.bike/wp-json/oembed/1.0/embed2e3e	(from https://ride-e.bike/skarper-diskdrive-nowatorski-zestaw-do-konwersji-roweru-na-elektryczny/)
19:33:45	16730/16730	---MC-	200	added ('OK')	application/json	etag:%2234477-1690392824;;;%22	https://ride-e.bike/wp-json/wp/v2/posts/3472	yes/websitedemo01/ride-e.bike/wp-json/wp/v2/posts/3472.json	(from https://ride-e.bike/dwanascie-rzedow-i-elektronika-dla-kazdego-premiera-nowego-napedu-shimano-105-di2/)
19:33:45	875774/875774	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Jul%202022%2010:04:17%20GMT	https://ride-e.bike/wp-content/uploads/2022/07/diskdrive2.png	yes/websitedemo01/ride-e.bike/wp-content/uploads/2022/07/diskdrive2.png	(from https://ride-e.bike/skarper-diskdrive-nowatorski-zestaw-do-konwersji-roweru-na-elektryczny/)
19:33:45	2964/2964	---M--	200	added ('OK')	application/json	etag:%2234478-1690392825;;;%22	https://ride-e.bike/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fride-e.bike%2Fdwanascie-rzedow-i-elektronika-dla-kazdego-premiera-nowego-napedu-shimano-105-di2%2F	yes/websitedemo01/ride-e.bike/wp-json/oembed/1.0/embedfa46.json	(from https://ride-e.bike/dwanascie-rzedow-i-elektronika-dla-kazdego-premiera-nowego-napedu-shimano-105-di2/)
19:33:46	1004/1004	---M-Z	200	added ('OK')	application/rss+xml	etag:%229980dcbe0d7eff52fa1839f917cf5c9f%22	https://ride-e.bike/dwanascie-rzedow-i-elektronika-dla-kazdego-premiera-nowego-napedu-shimano-105-di2/feed/	yes/websitedemo01/ride-e.bike/dwanascie-rzedow-i-elektronika-dla-kazdego-premiera-nowego-napedu-shimano-105-di2/feed/index.html	(from https://ride-e.bike/dwanascie-rzedow-i-elektronika-dla-kazdego-premiera-nowego-napedu-shimano-105-di2/)
19:33:46	3083/3083	---M-Z	200	added ('OK')	text/xml	etag:%2234479-1690392826;gz%22	https://ride-e.bike/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fride-e.bike%2Fdwanascie-rzedow-i-elektronika-dla-kazdego-premiera-nowego-napedu-shimano-105-di2%2F&format=xml	yes/websitedemo01/ride-e.bike/wp-json/oembed/1.0/embede6b4	(from https://ride-e.bike/dwanascie-rzedow-i-elektronika-dla-kazdego-premiera-nowego-napedu-shimano-105-di2/)
19:33:48	953445/953445	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Jun%202022%2007:55:43%20GMT	https://ride-e.bike/wp-content/uploads/2022/06/Di21.png	yes/websitedemo01/ride-e.bike/wp-content/uploads/2022/06/Di21.png	(from https://ride-e.bike/dwanascie-rzedow-i-elektronika-dla-kazdego-premiera-nowego-napedu-shimano-105-di2/)
19:33:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Jul%202023%2017:33:46%20GMT	https://ride-e.bike/?p=3472	yes/websitedemo01/ride-e.bike/index936f.html	(from https://ride-e.bike/dwanascie-rzedow-i-elektronika-dla-kazdego-premiera-nowego-napedu-shimano-105-di2/)
19:33:49	16193/16193	---MC-	200	added ('OK')	application/json	etag:%2234480-1690392828;;;%22	https://ride-e.bike/wp-json/wp/v2/posts/3464	yes/websitedemo01/ride-e.bike/wp-json/wp/v2/posts/3464.json	(from https://ride-e.bike/nowosc-od-garmina-flagowa-nawigacja-edge-1040-solar-moze-byc-zasilana-energia-sloneczna/)
19:33:49	3024/3024	---M--	200	added ('OK')	application/json	etag:%2234481-1690392829;;;%22	https://ride-e.bike/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fride-e.bike%2Fnowosc-od-garmina-flagowa-nawigacja-edge-1040-solar-moze-byc-zasilana-energia-sloneczna%2F	yes/websitedemo01/ride-e.bike/wp-json/oembed/1.0/embeda10a.json	(from https://ride-e.bike/nowosc-od-garmina-flagowa-nawigacja-edge-1040-solar-moze-byc-zasilana-energia-sloneczna/)
19:33:50	3152/3152	---M-Z	200	added ('OK')	text/xml	etag:%2234482-1690392830;gz%22	https://ride-e.bike/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fride-e.bike%2Fnowosc-od-garmina-flagowa-nawigacja-edge-1040-solar-moze-byc-zasilana-energia-sloneczna%2F&format=xml	yes/websitedemo01/ride-e.bike/wp-json/oembed/1.0/embed31f7	(from https://ride-e.bike/nowosc-od-garmina-flagowa-nawigacja-edge-1040-solar-moze-byc-zasilana-energia-sloneczna/)
